7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,4,1,7,2,8,8,8,6,5,4,6,3,5,4,5,5,7,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,2,8,8,1,8,5,5,5,5,5,5,7,6,4,5,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,3,8,1,8,1,4,4,4,5,5,4,5,4,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,1,7,8,1,1,1,3,4,5,5,5,5,6,5,4,7,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,1,1,1,5,4,4,4,4,5,3,5,5,5,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,6,1,2,1,8,8,8,3,4,5,4,5,4,7,3,4,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,6,7,1,1,1,7,2,8,8,4,4,5,4,4,4,6,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,3,2,2,1,7,8,8,1,4,3,5,3,6,4,5,4,6,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,8,2,8,1,8,4,4,4,4,6,4,5,6,6,6,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,5,4,1,7,3,3,7,2,2,5,6,5,3,6,4,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,8,1,2,8,2,8,1,4,4,5,5,5,5,3,4,4,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,8,8,1,3,1,5,4,8,6,4,5,4,5,5,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,8,8,1,8,8,8,4,3,4,6,5,4,5,5,5,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,2,1,1,8,1,1,5,5,4,5,3,5,4,5,5,5,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,8,8,8,8,3,4,4,4,4,4,4,6,3,7,4,Perut,Kepala
