-0.005898504,0.3206297,1.444978
-0.01205115,0.336634,1.443786
-0.01810635,0.334228,1.43917
-0.02110983,0.3314849,1.437897
-0.02381863,0.329946,1.437489
-0.02734406,0.3286807,1.436207
-0.03437995,0.3227795,1.431785
-0.04362126,0.3121013,1.428086
-0.04375306,0.3064037,1.424864
-0.04271153,0.2874555,1.417077
-0.04316827,0.2759295,1.413308
-0.04258596,0.2646486,1.409221
-0.04305332,0.2479728,1.40494
-0.04210366,0.2317617,1.401055
-0.03895009,0.1496993,1.388864
0.03024157,0.05764532,1.392178
0.02787832,0.04052246,1.396533
0.03806307,0.0349996,1.399878
0.04795722,0.03205872,1.401796
0.05390294,0.03217232,1.403763
0.06576968,0.03424234,1.40897
0.07221569,0.03960846,1.411562
0.07641179,0.04287267,1.414993
0.09902974,0.09990194,1.427602
0.09966419,0.108306,1.4302
0.1022086,0.1173279,1.432589
0.1062054,0.1353959,1.433665
0.106174,0.1475798,1.435587
0.1052525,0.1580602,1.438048
0.1070925,0.182375,1.441111
0.1068312,0.1930896,1.443416
0.1088055,0.2171239,1.446837
0.1082456,0.2312843,1.448184
0.1104261,0.2494823,1.450323
0.1177965,0.2909572,1.451526
0.2723979,0.3575231,1.448858
0.2824801,0.3561346,1.449445
0.2960459,0.3557186,1.450441
0.3197374,0.3510771,1.450628
0.3317657,0.345959,1.450824
